,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (QTOF),ECFPFingerprint,MS2DeepScore,Pearson,-0.050547679129032956,0.0
1,GNPS (QTOF),ECFPFingerprint,MS2DeepScore,Spearman,-0.059640553385562525,0.0
2,GNPS (QTOF),ECFPFingerprint,MS2DeepScore,Kendall,-0.04135967833462392,0.0
3,GNPS (QTOF),AvalonFingerprint,MS2DeepScore,Pearson,0.0013782921021690644,3.229078169244458e-43
4,GNPS (QTOF),AvalonFingerprint,MS2DeepScore,Spearman,-0.007100013913007612,0.0
5,GNPS (QTOF),AvalonFingerprint,MS2DeepScore,Kendall,-0.005407411470284759,0.0
6,GNPS (QTOF),LayeredFingerprint,MS2DeepScore,Pearson,0.1636411201531704,0.0
7,GNPS (QTOF),LayeredFingerprint,MS2DeepScore,Spearman,0.13533000069052964,0.0
8,GNPS (QTOF),LayeredFingerprint,MS2DeepScore,Kendall,0.09127215843661834,0.0
9,GNPS (QTOF),RDKitFingerprint,MS2DeepScore,Pearson,0.10651946109124061,0.0
10,GNPS (QTOF),RDKitFingerprint,MS2DeepScore,Spearman,0.06773376952970987,0.0
11,GNPS (QTOF),RDKitFingerprint,MS2DeepScore,Kendall,0.04569808119326659,0.0
