,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Weighted MS Entropy,Pearson,0.033078803215053916,0.0
1,"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Weighted MS Entropy,Spearman,0.017823678803784417,0.0
2,"GNPS (LOTUS, Positives, QTOF)",ECFPFingerprint,Weighted MS Entropy,Kendall,0.014660088296788063,0.0
3,"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Weighted MS Entropy,Pearson,0.022912902441983674,0.0
4,"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Weighted MS Entropy,Spearman,0.01650180330348996,0.0
5,"GNPS (LOTUS, Positives, QTOF)",AvalonFingerprint,Weighted MS Entropy,Kendall,0.013488965621859545,0.0
6,"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Weighted MS Entropy,Pearson,0.026982872730308194,0.0
7,"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Weighted MS Entropy,Spearman,0.01561429635535922,0.0
8,"GNPS (LOTUS, Positives, QTOF)",LayeredFingerprint,Weighted MS Entropy,Kendall,0.01276037177917014,0.0
9,"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Weighted MS Entropy,Pearson,0.029016144073966698,0.0
10,"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Weighted MS Entropy,Spearman,0.01706429269095681,0.0
11,"GNPS (LOTUS, Positives, QTOF)",RDKitFingerprint,Weighted MS Entropy,Kendall,0.01393977635611658,0.0
