,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Greedy Cosine,Pearson,0.07769960209681707,0.0
1,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Greedy Cosine,Spearman,0.0003820086480863693,0.0001334048414120195
2,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Greedy Cosine,Kendall,0.0004109135832117246,2.4943634721632602e-08
3,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Greedy Cosine,Pearson,0.07926759726372942,0.0
4,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Greedy Cosine,Spearman,0.033763446751090914,0.0
5,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Greedy Cosine,Kendall,0.024848791202843112,0.0
6,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Greedy Cosine,Pearson,0.09847223664158847,0.0
7,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Greedy Cosine,Spearman,0.07260328773459357,0.0
8,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Greedy Cosine,Kendall,0.05349928746526788,0.0
9,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Greedy Cosine,Pearson,0.09198647961994588,0.0
10,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Greedy Cosine,Spearman,-0.022872190549713924,0.0
11,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Greedy Cosine,Kendall,-0.016373754232098824,0.0
