,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (LOTUS),ECFPFingerprint,Modified Cosine,Pearson,0.09992503925418604,0.0
1,GNPS (LOTUS),ECFPFingerprint,Modified Cosine,Spearman,0.1782552142517628,0.0
2,GNPS (LOTUS),ECFPFingerprint,Modified Cosine,Kendall,0.12950328077640108,0.0
3,GNPS (LOTUS),AvalonFingerprint,Modified Cosine,Pearson,0.016958198658536143,0.0
4,GNPS (LOTUS),AvalonFingerprint,Modified Cosine,Spearman,0.060580222863644485,0.0
5,GNPS (LOTUS),AvalonFingerprint,Modified Cosine,Kendall,0.04371602642546774,0.0
6,GNPS (LOTUS),LayeredFingerprint,Modified Cosine,Pearson,0.023987149970576882,0.0
7,GNPS (LOTUS),LayeredFingerprint,Modified Cosine,Spearman,0.03893748434185489,0.0
8,GNPS (LOTUS),LayeredFingerprint,Modified Cosine,Kendall,0.027989592825313412,0.0
9,GNPS (LOTUS),RDKitFingerprint,Modified Cosine,Pearson,0.03163802870699855,0.0
10,GNPS (LOTUS),RDKitFingerprint,Modified Cosine,Spearman,0.054647157617417924,0.0
11,GNPS (LOTUS),RDKitFingerprint,Modified Cosine,Kendall,0.039229202155809044,0.0
