,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Weighted MS Entropy,Pearson,0.03793952740980579,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Weighted MS Entropy,Spearman,0.02563852849105245,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Weighted MS Entropy,Kendall,0.021079498214020213,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Weighted MS Entropy,Pearson,0.025107772921994,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Weighted MS Entropy,Spearman,0.02044564647123846,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Weighted MS Entropy,Kendall,0.01671332719573021,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Weighted MS Entropy,Pearson,0.027186820302212113,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Weighted MS Entropy,Spearman,0.018675167987037344,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Weighted MS Entropy,Kendall,0.015261562475311326,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Weighted MS Entropy,Pearson,0.03382860237951685,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Weighted MS Entropy,Spearman,0.023543587295202034,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Weighted MS Entropy,Kendall,0.019231983493216295,0.0
