,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,Weighted MS Entropy,Pearson,0.03973327883219188,0.0
1,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,Weighted MS Entropy,Spearman,0.02813107545685732,0.0
2,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,Weighted MS Entropy,Kendall,0.023118094139229384,0.0
3,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,Weighted MS Entropy,Pearson,0.031269925509077916,0.0
4,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,Weighted MS Entropy,Spearman,0.025217456954378267,0.0
5,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,Weighted MS Entropy,Kendall,0.020612060214274915,0.0
6,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,Weighted MS Entropy,Pearson,0.03147060857243968,0.0
7,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,Weighted MS Entropy,Spearman,0.02327151088329897,0.0
8,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,Weighted MS Entropy,Kendall,0.019016277132524916,0.0
9,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,Weighted MS Entropy,Pearson,0.034020546101446246,0.0
10,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,Weighted MS Entropy,Spearman,0.022013750187053156,0.0
11,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,Weighted MS Entropy,Kendall,0.017981203570204562,0.0
