,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Neutral Losses Cosine,Pearson,0.17028630555424668,0.0
1,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Neutral Losses Cosine,Spearman,0.24649394273578693,0.0
2,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Neutral Losses Cosine,Kendall,0.18285448578351754,0.0
3,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Neutral Losses Cosine,Pearson,0.12733397648547795,0.0
4,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Neutral Losses Cosine,Spearman,0.1591625838369809,0.0
5,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Neutral Losses Cosine,Kendall,0.11636997940300343,0.0
6,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Neutral Losses Cosine,Pearson,0.14053962244145707,0.0
7,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Neutral Losses Cosine,Spearman,0.18153988397121512,0.0
8,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Neutral Losses Cosine,Kendall,0.13280286582681067,0.0
9,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Neutral Losses Cosine,Pearson,0.15550526921203134,0.0
10,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Neutral Losses Cosine,Spearman,0.16026140771879227,0.0
11,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Neutral Losses Cosine,Kendall,0.11728871305637775,0.0
