,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Greedy Cosine,Pearson,0.3577382474335463,0.0
1,Synthetic,ECFPFingerprint,Greedy Cosine,Spearman,0.19790571916822067,0.0
2,Synthetic,ECFPFingerprint,Greedy Cosine,Kendall,0.1355276258012289,0.0
3,Synthetic,AvalonFingerprint,Greedy Cosine,Pearson,0.4069384118365566,0.0
4,Synthetic,AvalonFingerprint,Greedy Cosine,Spearman,0.3645538658755307,0.0
5,Synthetic,AvalonFingerprint,Greedy Cosine,Kendall,0.2538057682716426,0.0
6,Synthetic,LayeredFingerprint,Greedy Cosine,Pearson,0.406582593724247,0.0
7,Synthetic,LayeredFingerprint,Greedy Cosine,Spearman,0.40033248018270623,0.0
8,Synthetic,LayeredFingerprint,Greedy Cosine,Kendall,0.2769355416657605,0.0
9,Synthetic,RDKitFingerprint,Greedy Cosine,Pearson,0.4834190265147674,0.0
10,Synthetic,RDKitFingerprint,Greedy Cosine,Spearman,0.42207680619020593,0.0
11,Synthetic,RDKitFingerprint,Greedy Cosine,Kendall,0.2953243885138036,0.0
