,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,Modified Cosine,Pearson,0.10874118726144232,0.0
1,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,Modified Cosine,Spearman,0.20813123422484386,0.0
2,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,Modified Cosine,Kendall,0.15393925445510573,0.0
3,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,Modified Cosine,Pearson,0.023834312159134688,0.0
4,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,Modified Cosine,Spearman,0.06814811982969544,0.0
5,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,Modified Cosine,Kendall,0.0500884875384477,0.0
6,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,Modified Cosine,Pearson,0.023070841490269736,0.0
7,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,Modified Cosine,Spearman,0.03416657860511282,0.0
8,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,Modified Cosine,Kendall,0.025038091167274918,0.0
9,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,Modified Cosine,Pearson,0.03358800719821534,0.0
10,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,Modified Cosine,Spearman,0.056863603835251096,0.0
11,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,Modified Cosine,Kendall,0.04155279116196089,0.0
