,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Negatives, QTOF)",ECFPFingerprint,Unweighted MS Entropy,Pearson,0.035569562590092925,0.0
1,"GNPS (Negatives, QTOF)",ECFPFingerprint,Unweighted MS Entropy,Spearman,0.021703634051269422,0.0
2,"GNPS (Negatives, QTOF)",ECFPFingerprint,Unweighted MS Entropy,Kendall,0.01783693101308402,0.0
3,"GNPS (Negatives, QTOF)",AvalonFingerprint,Unweighted MS Entropy,Pearson,0.023378502598857712,0.0
4,"GNPS (Negatives, QTOF)",AvalonFingerprint,Unweighted MS Entropy,Spearman,0.01537849660712233,0.0
5,"GNPS (Negatives, QTOF)",AvalonFingerprint,Unweighted MS Entropy,Kendall,0.01257044255609628,0.0
6,"GNPS (Negatives, QTOF)",LayeredFingerprint,Unweighted MS Entropy,Pearson,0.02700860070974072,0.0
7,"GNPS (Negatives, QTOF)",LayeredFingerprint,Unweighted MS Entropy,Spearman,0.014114250144033417,0.0
8,"GNPS (Negatives, QTOF)",LayeredFingerprint,Unweighted MS Entropy,Kendall,0.011533798114343494,0.0
9,"GNPS (Negatives, QTOF)",RDKitFingerprint,Unweighted MS Entropy,Pearson,0.033033235935239075,0.0
10,"GNPS (Negatives, QTOF)",RDKitFingerprint,Unweighted MS Entropy,Spearman,0.018164580113993866,0.0
11,"GNPS (Negatives, QTOF)",RDKitFingerprint,Unweighted MS Entropy,Kendall,0.014838648427834264,0.0
