,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Unweighted MS Entropy,Pearson,0.020799747015341912,0.0
1,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Unweighted MS Entropy,Spearman,0.008466456602966984,0.0
2,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Unweighted MS Entropy,Kendall,0.006956780218272784,0.0
3,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Unweighted MS Entropy,Pearson,0.018811193448118085,0.0
4,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Unweighted MS Entropy,Spearman,0.012693498844909336,0.0
5,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Unweighted MS Entropy,Kendall,0.010374148994234922,0.0
6,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Unweighted MS Entropy,Pearson,0.026825389293211824,0.0
7,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Unweighted MS Entropy,Spearman,0.01873070776452192,0.0
8,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Unweighted MS Entropy,Kendall,0.01530457305374126,0.0
9,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Unweighted MS Entropy,Pearson,0.024615705261678028,0.0
10,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Unweighted MS Entropy,Spearman,0.015163194825626182,0.0
11,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Unweighted MS Entropy,Kendall,0.012383877149968246,0.0
