,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Pearson,-0.0815192802333027,0.0
1,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Spearman,-0.14424062271163307,0.0
2,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Kendall,-0.09932496994866538,0.0
3,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Pearson,-0.03703475251908449,0.0
4,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Spearman,-0.08285350369796507,0.0
5,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Kendall,-0.05638776412678568,0.0
6,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Pearson,0.1659186592619192,0.0
7,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Spearman,0.10421962489406084,0.0
8,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Kendall,0.0699301044520533,0.0
9,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Pearson,0.11859284372992211,0.0
10,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Spearman,0.04150426010788544,0.0
11,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Kendall,0.029463318253017977,0.0
