,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.06990500238725149,0.0
1,"GNPS (Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.05665815675667687,0.0
2,"GNPS (Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.03846917606969509,0.0
3,"GNPS (Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.06925858875395231,0.0
4,"GNPS (Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.009393411658395396,0.0
5,"GNPS (Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.006484500399834962,0.0
6,"GNPS (Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.0899864494782532,0.0
7,"GNPS (Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.046408280597157486,0.0
8,"GNPS (Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.03201499104552837,0.0
9,"GNPS (Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.08954443962225753,0.0
10,"GNPS (Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.029722998848275957,0.0
11,"GNPS (Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.02129757621137387,0.0
