,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,Greedy Cosine,Pearson,0.046804136298616385,0.0
1,GNPS (Negatives),ECFPFingerprint,Greedy Cosine,Spearman,0.007971289885705217,0.0
2,GNPS (Negatives),ECFPFingerprint,Greedy Cosine,Kendall,0.006006287335490302,0.0
3,GNPS (Negatives),AvalonFingerprint,Greedy Cosine,Pearson,0.034704769964456046,0.0
4,GNPS (Negatives),AvalonFingerprint,Greedy Cosine,Spearman,0.006226432219199003,0.0
5,GNPS (Negatives),AvalonFingerprint,Greedy Cosine,Kendall,0.0046266592887303365,0.0
6,GNPS (Negatives),LayeredFingerprint,Greedy Cosine,Pearson,0.057279929709479385,0.0
7,GNPS (Negatives),LayeredFingerprint,Greedy Cosine,Spearman,0.060562178672365505,0.0
8,GNPS (Negatives),LayeredFingerprint,Greedy Cosine,Kendall,0.04519089812971563,0.0
9,GNPS (Negatives),RDKitFingerprint,Greedy Cosine,Pearson,0.05484961033562908,0.0
10,GNPS (Negatives),RDKitFingerprint,Greedy Cosine,Spearman,0.004676914259614794,0.0
11,GNPS (Negatives),RDKitFingerprint,Greedy Cosine,Kendall,0.0035480390902553095,0.0
