,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,Modified Cosine,Pearson,0.12443758034376795,0.0
1,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,Modified Cosine,Spearman,0.20999351393940122,0.0
2,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,Modified Cosine,Kendall,0.15657123447279717,0.0
3,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,Modified Cosine,Pearson,0.02511194895252347,0.0
4,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,Modified Cosine,Spearman,0.05637088539901466,0.0
5,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,Modified Cosine,Kendall,0.041722467498676606,0.0
6,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,Modified Cosine,Pearson,0.02534947130733767,0.0
7,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,Modified Cosine,Spearman,0.025208945151354443,0.0
8,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,Modified Cosine,Kendall,0.01850978763045203,0.0
9,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,Modified Cosine,Pearson,0.03489345414421556,0.0
10,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,Modified Cosine,Spearman,0.04905821122437471,0.0
11,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,Modified Cosine,Kendall,0.03607683082745698,0.0
