,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Pearson,-0.0840521139759112,0.0
1,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Spearman,-0.14718408681422476,0.0
2,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Kendall,-0.10148552196616051,0.0
3,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Pearson,-0.042231227193151276,0.0
4,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Spearman,-0.08802725983097763,0.0
5,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Kendall,-0.05996431479197109,0.0
6,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Pearson,0.16533535182822004,0.0
7,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Spearman,0.10462645319455138,0.0
8,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Kendall,0.07018808439238182,0.0
9,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Pearson,0.11468263724779047,0.0
10,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Spearman,0.03555015861807077,0.0
11,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Kendall,0.02530642422613672,0.0
