,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Positives),ECFPFingerprint,MS2DeepScore,Pearson,-0.18114235045170796,0.0
1,GNPS (Positives),ECFPFingerprint,MS2DeepScore,Spearman,-0.1885247694728022,0.0
2,GNPS (Positives),ECFPFingerprint,MS2DeepScore,Kendall,-0.12897358786596771,0.0
3,GNPS (Positives),AvalonFingerprint,MS2DeepScore,Pearson,-0.044871813444802344,0.0
4,GNPS (Positives),AvalonFingerprint,MS2DeepScore,Spearman,-0.06333211413034331,0.0
5,GNPS (Positives),AvalonFingerprint,MS2DeepScore,Kendall,-0.04326658759781295,0.0
6,GNPS (Positives),LayeredFingerprint,MS2DeepScore,Pearson,0.17725102270122195,0.0
7,GNPS (Positives),LayeredFingerprint,MS2DeepScore,Spearman,0.14317480666289828,0.0
8,GNPS (Positives),LayeredFingerprint,MS2DeepScore,Kendall,0.09598328747956827,0.0
9,GNPS (Positives),RDKitFingerprint,MS2DeepScore,Pearson,0.07067937989051162,0.0
10,GNPS (Positives),RDKitFingerprint,MS2DeepScore,Spearman,0.029155918930697678,0.0
11,GNPS (Positives),RDKitFingerprint,MS2DeepScore,Kendall,0.020950038976182493,0.0
