,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Greedy Cosine,Pearson,0.35918548306506054,0.0
1,Synthetic,ECFPFingerprint,Greedy Cosine,Spearman,0.2003218709518955,0.0
2,Synthetic,ECFPFingerprint,Greedy Cosine,Kendall,0.1373289675476538,0.0
3,Synthetic,AvalonFingerprint,Greedy Cosine,Pearson,0.40377811291233096,0.0
4,Synthetic,AvalonFingerprint,Greedy Cosine,Spearman,0.36084994556007455,0.0
5,Synthetic,AvalonFingerprint,Greedy Cosine,Kendall,0.2512772838979957,0.0
6,Synthetic,LayeredFingerprint,Greedy Cosine,Pearson,0.40394414971301684,0.0
7,Synthetic,LayeredFingerprint,Greedy Cosine,Spearman,0.39646104791867537,0.0
8,Synthetic,LayeredFingerprint,Greedy Cosine,Kendall,0.2740031253172914,0.0
9,Synthetic,RDKitFingerprint,Greedy Cosine,Pearson,0.47670410805704866,0.0
10,Synthetic,RDKitFingerprint,Greedy Cosine,Spearman,0.41852343154751026,0.0
11,Synthetic,RDKitFingerprint,Greedy Cosine,Kendall,0.2924725516239949,0.0
