,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (QTOF),ECFPFingerprint,Modified Cosine,Pearson,-0.014224298559898714,0.0
1,GNPS (QTOF),ECFPFingerprint,Modified Cosine,Spearman,-0.06241674255417141,0.0
2,GNPS (QTOF),ECFPFingerprint,Modified Cosine,Kendall,-0.0427587332203393,0.0
3,GNPS (QTOF),AvalonFingerprint,Modified Cosine,Pearson,-0.01551547808445535,0.0
4,GNPS (QTOF),AvalonFingerprint,Modified Cosine,Spearman,-0.04134468289011336,0.0
5,GNPS (QTOF),AvalonFingerprint,Modified Cosine,Kendall,-0.02830860806641531,0.0
6,GNPS (QTOF),LayeredFingerprint,Modified Cosine,Pearson,0.03253007084367272,0.0
7,GNPS (QTOF),LayeredFingerprint,Modified Cosine,Spearman,0.020459690372776115,0.0
8,GNPS (QTOF),LayeredFingerprint,Modified Cosine,Kendall,0.013928390430588114,0.0
9,GNPS (QTOF),RDKitFingerprint,Modified Cosine,Pearson,0.006179364926822904,0.0
10,GNPS (QTOF),RDKitFingerprint,Modified Cosine,Spearman,-0.016094791050071045,0.0
11,GNPS (QTOF),RDKitFingerprint,Modified Cosine,Kendall,-0.010734643133603654,0.0
