,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Pearson,-0.07697369561422483,0.0
1,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Spearman,-0.1453598766025381,0.0
2,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Kendall,-0.10033839286197223,0.0
3,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Pearson,-0.03537758117647134,0.0
4,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Spearman,-0.08349033875781471,0.0
5,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Kendall,-0.05685218562266755,0.0
6,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Pearson,0.1723906838080514,0.0
7,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Spearman,0.11034878449142911,0.0
8,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Kendall,0.07412111893712309,0.0
9,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Pearson,0.12419069112285527,0.0
10,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Spearman,0.04356082491457968,0.0
11,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Kendall,0.030795970371090088,0.0
