,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Greedy Cosine,Pearson,0.07189157838489324,0.0
1,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Greedy Cosine,Spearman,0.07383717839699018,0.0
2,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Greedy Cosine,Kendall,0.054402282595196125,0.0
3,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Greedy Cosine,Pearson,0.07868403346825062,0.0
4,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Greedy Cosine,Spearman,0.06165762563163867,0.0
5,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Greedy Cosine,Kendall,0.0452524750139555,0.0
6,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Greedy Cosine,Pearson,0.09964095500628029,0.0
7,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Greedy Cosine,Spearman,0.09058423182247437,0.0
8,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Greedy Cosine,Kendall,0.06650656239346311,0.0
9,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Greedy Cosine,Pearson,0.09474462081716226,0.0
10,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Greedy Cosine,Spearman,0.012850068472454592,0.0
11,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Greedy Cosine,Kendall,0.009679032222761093,0.0
