,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Unweighted MS Entropy,Pearson,0.06127472583022396,0.0
1,Synthetic,ECFPFingerprint,Unweighted MS Entropy,Spearman,0.04257485425103005,0.0
2,Synthetic,ECFPFingerprint,Unweighted MS Entropy,Kendall,0.03237860826552091,0.0
3,Synthetic,AvalonFingerprint,Unweighted MS Entropy,Pearson,0.1020969707662927,0.0
4,Synthetic,AvalonFingerprint,Unweighted MS Entropy,Spearman,0.09117586980099403,0.0
5,Synthetic,AvalonFingerprint,Unweighted MS Entropy,Kendall,0.06900276529271952,0.0
6,Synthetic,LayeredFingerprint,Unweighted MS Entropy,Pearson,0.13413564054022908,0.0
7,Synthetic,LayeredFingerprint,Unweighted MS Entropy,Spearman,0.12588320987660498,0.0
8,Synthetic,LayeredFingerprint,Unweighted MS Entropy,Kendall,0.09528947633636725,0.0
9,Synthetic,RDKitFingerprint,Unweighted MS Entropy,Pearson,0.12590302024950237,0.0
10,Synthetic,RDKitFingerprint,Unweighted MS Entropy,Spearman,0.1186606931381013,0.0
11,Synthetic,RDKitFingerprint,Unweighted MS Entropy,Kendall,0.08969578700078734,0.0
