,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Unweighted MS Entropy,Pearson,0.02709578677000552,0.0
1,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Unweighted MS Entropy,Spearman,0.01350105524553974,0.0
2,"GNPS (LOTUS, Negatives)",ECFPFingerprint,Unweighted MS Entropy,Kendall,0.011097144956488576,0.0
3,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Unweighted MS Entropy,Pearson,0.020105391183522114,0.0
4,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Unweighted MS Entropy,Spearman,0.01393125961958274,0.0
5,"GNPS (LOTUS, Negatives)",AvalonFingerprint,Unweighted MS Entropy,Kendall,0.011387780250902405,0.0
6,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Unweighted MS Entropy,Pearson,0.02509558020899474,0.0
7,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Unweighted MS Entropy,Spearman,0.016303790466539916,0.0
8,"GNPS (LOTUS, Negatives)",LayeredFingerprint,Unweighted MS Entropy,Kendall,0.013323617752814461,0.0
9,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Unweighted MS Entropy,Pearson,0.02614873159618199,0.0
10,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Unweighted MS Entropy,Spearman,0.01575302458786375,0.0
11,"GNPS (LOTUS, Negatives)",RDKitFingerprint,Unweighted MS Entropy,Kendall,0.012867596068757134,0.0
