,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Weighted MS Entropy,Pearson,0.05539928874685477,0.0
1,Synthetic,ECFPFingerprint,Weighted MS Entropy,Spearman,0.037753247516565294,0.0
2,Synthetic,ECFPFingerprint,Weighted MS Entropy,Kendall,0.02873314126501642,0.0
3,Synthetic,AvalonFingerprint,Weighted MS Entropy,Pearson,0.09973836005578872,0.0
4,Synthetic,AvalonFingerprint,Weighted MS Entropy,Spearman,0.09035837251284579,0.0
5,Synthetic,AvalonFingerprint,Weighted MS Entropy,Kendall,0.06847197253488399,0.0
6,Synthetic,LayeredFingerprint,Weighted MS Entropy,Pearson,0.12802252750633505,0.0
7,Synthetic,LayeredFingerprint,Weighted MS Entropy,Spearman,0.12242145507923179,0.0
8,Synthetic,LayeredFingerprint,Weighted MS Entropy,Kendall,0.09276716058636636,0.0
9,Synthetic,RDKitFingerprint,Weighted MS Entropy,Pearson,0.12445230771859207,0.0
10,Synthetic,RDKitFingerprint,Weighted MS Entropy,Spearman,0.12054141719397149,0.0
11,Synthetic,RDKitFingerprint,Weighted MS Entropy,Kendall,0.09122654182519584,0.0
