,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Pearson,-0.07947563471966881,0.0
1,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Spearman,-0.14204573055968864,0.0
2,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Kendall,-0.09789078520660072,0.0
3,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Pearson,-0.038985547628690685,0.0
4,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Spearman,-0.08406586976363213,0.0
5,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Kendall,-0.05728765250375689,0.0
6,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Pearson,0.16522696993384273,0.0
7,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Spearman,0.10447571885185358,0.0
8,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Kendall,0.07007328609003838,0.0
9,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Pearson,0.11497536061174227,0.0
10,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Spearman,0.03577692946397785,0.0
11,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Kendall,0.025383470678088417,0.0
