,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS,ECFPFingerprint,MS2DeepScore,Pearson,-0.18512010244649968,0.0
1,GNPS,ECFPFingerprint,MS2DeepScore,Spearman,-0.19751543053895715,0.0
2,GNPS,ECFPFingerprint,MS2DeepScore,Kendall,-0.13527191674583938,0.0
3,GNPS,AvalonFingerprint,MS2DeepScore,Pearson,-0.061223164800581105,0.0
4,GNPS,AvalonFingerprint,MS2DeepScore,Spearman,-0.08092828552258,0.0
5,GNPS,AvalonFingerprint,MS2DeepScore,Kendall,-0.05508777469485096,0.0
6,GNPS,LayeredFingerprint,MS2DeepScore,Pearson,0.16425979059154963,0.0
7,GNPS,LayeredFingerprint,MS2DeepScore,Spearman,0.12670517652432434,0.0
8,GNPS,LayeredFingerprint,MS2DeepScore,Kendall,0.08488521742736972,0.0
9,GNPS,RDKitFingerprint,MS2DeepScore,Pearson,0.06857777347021154,0.0
10,GNPS,RDKitFingerprint,MS2DeepScore,Spearman,0.0253811960901668,0.0
11,GNPS,RDKitFingerprint,MS2DeepScore,Kendall,0.018501020198428024,0.0
