,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Positives, Orbitrap)",ECFPFingerprint,Unweighted MS Entropy,Pearson,0.03884982107237779,0.0
1,"GNPS (Positives, Orbitrap)",ECFPFingerprint,Unweighted MS Entropy,Spearman,0.022212902946579356,0.0
2,"GNPS (Positives, Orbitrap)",ECFPFingerprint,Unweighted MS Entropy,Kendall,0.018257774994566475,0.0
3,"GNPS (Positives, Orbitrap)",AvalonFingerprint,Unweighted MS Entropy,Pearson,0.029662385304307887,0.0
4,"GNPS (Positives, Orbitrap)",AvalonFingerprint,Unweighted MS Entropy,Spearman,0.019138523969465675,0.0
5,"GNPS (Positives, Orbitrap)",AvalonFingerprint,Unweighted MS Entropy,Kendall,0.015643638000100782,0.0
6,"GNPS (Positives, Orbitrap)",LayeredFingerprint,Unweighted MS Entropy,Pearson,0.031271425832524874,0.0
7,"GNPS (Positives, Orbitrap)",LayeredFingerprint,Unweighted MS Entropy,Spearman,0.018278639200107485,0.0
8,"GNPS (Positives, Orbitrap)",LayeredFingerprint,Unweighted MS Entropy,Kendall,0.01493680355972821,0.0
9,"GNPS (Positives, Orbitrap)",RDKitFingerprint,Unweighted MS Entropy,Pearson,0.03771439412471098,0.0
10,"GNPS (Positives, Orbitrap)",RDKitFingerprint,Unweighted MS Entropy,Spearman,0.01725521149274146,0.0
11,"GNPS (Positives, Orbitrap)",RDKitFingerprint,Unweighted MS Entropy,Kendall,0.014098465251175592,0.0
