,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Neutral Losses Cosine,Pearson,0.021968854166719082,0.0
1,Synthetic,ECFPFingerprint,Neutral Losses Cosine,Spearman,-0.013035994384964476,0.0
2,Synthetic,ECFPFingerprint,Neutral Losses Cosine,Kendall,-0.008759982175731843,0.0
3,Synthetic,AvalonFingerprint,Neutral Losses Cosine,Pearson,-0.05459269694693825,0.0
4,Synthetic,AvalonFingerprint,Neutral Losses Cosine,Spearman,-0.03964190526426953,0.0
5,Synthetic,AvalonFingerprint,Neutral Losses Cosine,Kendall,-0.026639594437306423,0.0
6,Synthetic,LayeredFingerprint,Neutral Losses Cosine,Pearson,0.025481560002942664,0.0
7,Synthetic,LayeredFingerprint,Neutral Losses Cosine,Spearman,0.05876290207319659,0.0
8,Synthetic,LayeredFingerprint,Neutral Losses Cosine,Kendall,0.03947473357577563,0.0
9,Synthetic,RDKitFingerprint,Neutral Losses Cosine,Pearson,-0.005353333990572218,0.0
10,Synthetic,RDKitFingerprint,Neutral Losses Cosine,Spearman,0.0033259176330619343,1.4994754914037455e-242
11,Synthetic,RDKitFingerprint,Neutral Losses Cosine,Kendall,0.001992828467646063,4.388340006957708e-196
