,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS,ECFPFingerprint,Modified Cosine,Pearson,0.07619808942711578,0.0
1,GNPS,ECFPFingerprint,Modified Cosine,Spearman,0.12937451500987146,0.0
2,GNPS,ECFPFingerprint,Modified Cosine,Kendall,0.09270672168958964,0.0
3,GNPS,AvalonFingerprint,Modified Cosine,Pearson,0.022234526389646375,0.0
4,GNPS,AvalonFingerprint,Modified Cosine,Spearman,0.024978862526375864,0.0
5,GNPS,AvalonFingerprint,Modified Cosine,Kendall,0.01766915994945985,0.0
6,GNPS,LayeredFingerprint,Modified Cosine,Pearson,0.03485757956040798,0.0
7,GNPS,LayeredFingerprint,Modified Cosine,Spearman,0.01095744037050702,0.0
8,GNPS,LayeredFingerprint,Modified Cosine,Kendall,0.007754919243342813,0.0
9,GNPS,RDKitFingerprint,Modified Cosine,Pearson,0.0335594355054468,0.0
10,GNPS,RDKitFingerprint,Modified Cosine,Spearman,0.03805576057404745,0.0
11,GNPS,RDKitFingerprint,Modified Cosine,Kendall,0.026929714893330216,0.0
