,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Pearson,-0.08769726430387041,0.0
1,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Spearman,-0.15094273225231783,0.0
2,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Kendall,-0.10397001511008937,0.0
3,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Pearson,-0.043624199212840574,0.0
4,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Spearman,-0.08899980952104343,0.0
5,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Kendall,-0.060710968297261365,0.0
6,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Pearson,0.16072815264295992,0.0
7,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Spearman,0.09881555355668598,0.0
8,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Kendall,0.06618985019681134,0.0
9,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Pearson,0.10990785001380159,0.0
10,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Spearman,0.029118406540620218,0.0
11,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Kendall,0.020824982082349768,0.0
