,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Pearson,-0.08967166498282206,0.0
1,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Spearman,-0.15456640612783448,0.0
2,GNPS (Negatives),ECFPFingerprint,MS2DeepScore,Kendall,-0.10654206783718691,0.0
3,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Pearson,-0.04314385332726251,0.0
4,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Spearman,-0.08934544219910547,0.0
5,GNPS (Negatives),AvalonFingerprint,MS2DeepScore,Kendall,-0.0607783963229747,0.0
6,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Pearson,0.162831385966066,0.0
7,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Spearman,0.10168178977084902,0.0
8,GNPS (Negatives),LayeredFingerprint,MS2DeepScore,Kendall,0.06818499507645734,0.0
9,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Pearson,0.1197757804436008,0.0
10,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Spearman,0.044852291595057055,0.0
11,GNPS (Negatives),RDKitFingerprint,MS2DeepScore,Kendall,0.031869823303829474,0.0
