,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Unweighted MS Entropy,Pearson,0.060918280902965714,0.0
1,Synthetic,ECFPFingerprint,Unweighted MS Entropy,Spearman,0.041421945151293965,0.0
2,Synthetic,ECFPFingerprint,Unweighted MS Entropy,Kendall,0.03147007724479185,0.0
3,Synthetic,AvalonFingerprint,Unweighted MS Entropy,Pearson,0.10156121403382577,0.0
4,Synthetic,AvalonFingerprint,Unweighted MS Entropy,Spearman,0.09114359252560729,0.0
5,Synthetic,AvalonFingerprint,Unweighted MS Entropy,Kendall,0.06886838936878793,0.0
6,Synthetic,LayeredFingerprint,Unweighted MS Entropy,Pearson,0.13265746345012597,0.0
7,Synthetic,LayeredFingerprint,Unweighted MS Entropy,Spearman,0.12495383042033556,0.0
8,Synthetic,LayeredFingerprint,Unweighted MS Entropy,Kendall,0.09442012538180915,0.0
9,Synthetic,RDKitFingerprint,Unweighted MS Entropy,Pearson,0.12725620192463497,0.0
10,Synthetic,RDKitFingerprint,Unweighted MS Entropy,Spearman,0.11970683936427415,0.0
11,Synthetic,RDKitFingerprint,Unweighted MS Entropy,Kendall,0.0903646910672427,0.0
