,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,MS2DeepScore,Pearson,-0.015298852382983216,0.0
1,Synthetic,ECFPFingerprint,MS2DeepScore,Spearman,-0.08243690912787316,0.0
2,Synthetic,ECFPFingerprint,MS2DeepScore,Kendall,-0.05848779735531428,0.0
3,Synthetic,AvalonFingerprint,MS2DeepScore,Pearson,0.1464602995378036,0.0
4,Synthetic,AvalonFingerprint,MS2DeepScore,Spearman,0.1056379629282836,0.0
5,Synthetic,AvalonFingerprint,MS2DeepScore,Kendall,0.07058421973109322,0.0
6,Synthetic,LayeredFingerprint,MS2DeepScore,Pearson,0.35222866931659796,0.0
7,Synthetic,LayeredFingerprint,MS2DeepScore,Spearman,0.32156641614378345,0.0
8,Synthetic,LayeredFingerprint,MS2DeepScore,Kendall,0.21832116708163182,0.0
9,Synthetic,RDKitFingerprint,MS2DeepScore,Pearson,0.34044035247809235,0.0
10,Synthetic,RDKitFingerprint,MS2DeepScore,Spearman,0.2812230553492665,0.0
11,Synthetic,RDKitFingerprint,MS2DeepScore,Kendall,0.19204788497652392,0.0
