,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.1397885562935955,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,0.011777976540298336,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,0.009109980795937908,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.12806790449365546,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.10573580177535002,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.07903088149552505,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.14474246156638376,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.1400455673353773,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.10447727688980826,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.14330286839986353,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.049907499605855214,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.0384078015851686,0.0
