,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (LOTUS),ECFPFingerprint,MS2DeepScore,Pearson,-0.09054938789013932,0.0
1,GNPS (LOTUS),ECFPFingerprint,MS2DeepScore,Spearman,-0.10177870686973986,0.0
2,GNPS (LOTUS),ECFPFingerprint,MS2DeepScore,Kendall,-0.06971409486283697,0.0
3,GNPS (LOTUS),AvalonFingerprint,MS2DeepScore,Pearson,0.04613706510521975,0.0
4,GNPS (LOTUS),AvalonFingerprint,MS2DeepScore,Spearman,0.03473521177856503,0.0
5,GNPS (LOTUS),AvalonFingerprint,MS2DeepScore,Kendall,0.022176603208428743,0.0
6,GNPS (LOTUS),LayeredFingerprint,MS2DeepScore,Pearson,0.27061772839273646,0.0
7,GNPS (LOTUS),LayeredFingerprint,MS2DeepScore,Spearman,0.2616069700084278,0.0
8,GNPS (LOTUS),LayeredFingerprint,MS2DeepScore,Kendall,0.17647247011909095,0.0
9,GNPS (LOTUS),RDKitFingerprint,MS2DeepScore,Pearson,0.11513139131726383,0.0
10,GNPS (LOTUS),RDKitFingerprint,MS2DeepScore,Spearman,0.07602204263176586,0.0
11,GNPS (LOTUS),RDKitFingerprint,MS2DeepScore,Kendall,0.05152779018773656,0.0
