,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.13774671693569118,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,0.008820065756722268,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,0.006868952732848675,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.12529715857696277,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,0.10376642971055378,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,0.07760010026861035,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.1428367279154456,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.13814550133210754,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.10313004691904717,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.1411502990508044,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.04836185675825996,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.03728574134157807,0.0
