,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Positives),ECFPFingerprint,Greedy Cosine,Pearson,0.07839715835922101,0.0
1,GNPS (Positives),ECFPFingerprint,Greedy Cosine,Spearman,0.1013024648009635,0.0
2,GNPS (Positives),ECFPFingerprint,Greedy Cosine,Kendall,0.07592593162011804,0.0
3,GNPS (Positives),AvalonFingerprint,Greedy Cosine,Pearson,0.055227391520506895,0.0
4,GNPS (Positives),AvalonFingerprint,Greedy Cosine,Spearman,0.028367973495410856,0.0
5,GNPS (Positives),AvalonFingerprint,Greedy Cosine,Kendall,0.021053543225438245,0.0
6,GNPS (Positives),LayeredFingerprint,Greedy Cosine,Pearson,0.05509096824337272,0.0
7,GNPS (Positives),LayeredFingerprint,Greedy Cosine,Spearman,-0.009761639540686503,0.0
8,GNPS (Positives),LayeredFingerprint,Greedy Cosine,Kendall,-0.0072453127709920405,0.0
9,GNPS (Positives),RDKitFingerprint,Greedy Cosine,Pearson,0.0732924909452003,0.0
10,GNPS (Positives),RDKitFingerprint,Greedy Cosine,Spearman,0.04317289376989018,0.0
11,GNPS (Positives),RDKitFingerprint,Greedy Cosine,Kendall,0.032075160180129965,0.0
