,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Neutral Losses Cosine,Pearson,0.01486975042696197,0.0
1,Synthetic,ECFPFingerprint,Neutral Losses Cosine,Spearman,-0.023896871240246226,0.0
2,Synthetic,ECFPFingerprint,Neutral Losses Cosine,Kendall,-0.016066504534485857,0.0
3,Synthetic,AvalonFingerprint,Neutral Losses Cosine,Pearson,-0.06126729271645746,0.0
4,Synthetic,AvalonFingerprint,Neutral Losses Cosine,Spearman,-0.047566583115649055,0.0
5,Synthetic,AvalonFingerprint,Neutral Losses Cosine,Kendall,-0.03192070154929766,0.0
6,Synthetic,LayeredFingerprint,Neutral Losses Cosine,Pearson,0.020142123799795273,0.0
7,Synthetic,LayeredFingerprint,Neutral Losses Cosine,Spearman,0.04972630261492859,0.0
8,Synthetic,LayeredFingerprint,Neutral Losses Cosine,Kendall,0.03338808811673649,0.0
9,Synthetic,RDKitFingerprint,Neutral Losses Cosine,Pearson,-0.008616185379300787,0.0
10,Synthetic,RDKitFingerprint,Neutral Losses Cosine,Spearman,0.0017035984224143517,4.4411286698808586e-65
11,Synthetic,RDKitFingerprint,Neutral Losses Cosine,Kendall,0.0009241712630511027,1.2069666110419048e-43
