,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,Synthetic,ECFPFingerprint,Modified Cosine,Pearson,0.1540785059203764,0.0
1,Synthetic,ECFPFingerprint,Modified Cosine,Spearman,0.1193040267284524,0.0
2,Synthetic,ECFPFingerprint,Modified Cosine,Kendall,0.0800991385299139,0.0
3,Synthetic,AvalonFingerprint,Modified Cosine,Pearson,-0.006185168242984983,0.0
4,Synthetic,AvalonFingerprint,Modified Cosine,Spearman,-0.01860625873486752,0.0
5,Synthetic,AvalonFingerprint,Modified Cosine,Kendall,-0.012640359957746265,0.0
6,Synthetic,LayeredFingerprint,Modified Cosine,Pearson,0.08105773428177165,0.0
7,Synthetic,LayeredFingerprint,Modified Cosine,Spearman,0.05956543653205933,0.0
8,Synthetic,LayeredFingerprint,Modified Cosine,Kendall,0.040407957708392776,0.0
9,Synthetic,RDKitFingerprint,Modified Cosine,Pearson,0.11692853787332022,0.0
10,Synthetic,RDKitFingerprint,Modified Cosine,Spearman,0.08422144792178744,0.0
11,Synthetic,RDKitFingerprint,Modified Cosine,Kendall,0.05709790000819986,0.0
