,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,MS2DeepScore,Pearson,-0.1276466293789714,0.0
1,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,MS2DeepScore,Spearman,-0.13884522569475474,0.0
2,"GNPS (LOTUS, Orbitrap)",ECFPFingerprint,MS2DeepScore,Kendall,-0.09473091638812083,0.0
3,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,MS2DeepScore,Pearson,0.04316490000180581,0.0
4,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,MS2DeepScore,Spearman,0.034409920889849926,0.0
5,"GNPS (LOTUS, Orbitrap)",AvalonFingerprint,MS2DeepScore,Kendall,0.022120055919049194,0.0
6,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,MS2DeepScore,Pearson,0.26672690345329647,0.0
7,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,MS2DeepScore,Spearman,0.2540658147792877,0.0
8,"GNPS (LOTUS, Orbitrap)",LayeredFingerprint,MS2DeepScore,Kendall,0.17125852669095218,0.0
9,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,MS2DeepScore,Pearson,0.10354645872641985,0.0
10,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,MS2DeepScore,Spearman,0.06671861480235082,0.0
11,"GNPS (LOTUS, Orbitrap)",RDKitFingerprint,MS2DeepScore,Kendall,0.045342839567651096,0.0
