,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Negatives),ECFPFingerprint,Weighted MS Entropy,Pearson,0.027990777561483524,0.0
1,GNPS (Negatives),ECFPFingerprint,Weighted MS Entropy,Spearman,0.010337159686157173,0.0
2,GNPS (Negatives),ECFPFingerprint,Weighted MS Entropy,Kendall,0.008499811128081907,0.0
3,GNPS (Negatives),AvalonFingerprint,Weighted MS Entropy,Pearson,0.018957777333425997,0.0
4,GNPS (Negatives),AvalonFingerprint,Weighted MS Entropy,Spearman,0.008582042760000325,0.0
5,GNPS (Negatives),AvalonFingerprint,Weighted MS Entropy,Kendall,0.0070142882671032645,0.0
6,GNPS (Negatives),LayeredFingerprint,Weighted MS Entropy,Pearson,0.02637343192251397,0.0
7,GNPS (Negatives),LayeredFingerprint,Weighted MS Entropy,Spearman,0.01234515160880932,0.0
8,GNPS (Negatives),LayeredFingerprint,Weighted MS Entropy,Kendall,0.010087954487679678,0.0
9,GNPS (Negatives),RDKitFingerprint,Weighted MS Entropy,Pearson,0.02969805025875774,0.0
10,GNPS (Negatives),RDKitFingerprint,Weighted MS Entropy,Spearman,0.011390406045661333,0.0
11,GNPS (Negatives),RDKitFingerprint,Weighted MS Entropy,Kendall,0.00930637521316905,0.0
