,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Greedy Cosine,Pearson,0.07015763355790235,0.0
1,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Greedy Cosine,Spearman,0.0732101590201928,0.0
2,"GNPS (LOTUS, Negatives, Orbitrap)",ECFPFingerprint,Greedy Cosine,Kendall,0.05399234213835991,0.0
3,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Greedy Cosine,Pearson,0.08099049246302073,0.0
4,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Greedy Cosine,Spearman,0.0639408987374215,0.0
5,"GNPS (LOTUS, Negatives, Orbitrap)",AvalonFingerprint,Greedy Cosine,Kendall,0.04698363020884361,0.0
6,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Greedy Cosine,Pearson,0.10131866508858867,0.0
7,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Greedy Cosine,Spearman,0.0843227029044376,0.0
8,"GNPS (LOTUS, Negatives, Orbitrap)",LayeredFingerprint,Greedy Cosine,Kendall,0.061937759810958476,0.0
9,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Greedy Cosine,Pearson,0.09815042881876879,0.0
10,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Greedy Cosine,Spearman,0.015712750273322848,0.0
11,"GNPS (LOTUS, Negatives, Orbitrap)",RDKitFingerprint,Greedy Cosine,Kendall,0.011809629866780485,0.0
