,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,MS2DeepScore,Pearson,-0.13193002158097475,0.0
1,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,MS2DeepScore,Spearman,-0.13783314220983198,0.0
2,"GNPS (LOTUS, Positives, Orbitrap)",ECFPFingerprint,MS2DeepScore,Kendall,-0.09380408218415197,0.0
3,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,MS2DeepScore,Pearson,0.04055615962906457,0.0
4,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,MS2DeepScore,Spearman,0.03302561091749978,0.0
5,"GNPS (LOTUS, Positives, Orbitrap)",AvalonFingerprint,MS2DeepScore,Kendall,0.021418896378757466,0.0
6,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,MS2DeepScore,Pearson,0.25456351064303234,0.0
7,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,MS2DeepScore,Spearman,0.2404547844379159,0.0
8,"GNPS (LOTUS, Positives, Orbitrap)",LayeredFingerprint,MS2DeepScore,Kendall,0.16209851249077709,0.0
9,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,MS2DeepScore,Pearson,0.0994437855434029,0.0
10,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,MS2DeepScore,Spearman,0.06363733196286708,0.0
11,"GNPS (LOTUS, Positives, Orbitrap)",RDKitFingerprint,MS2DeepScore,Kendall,0.043281229614494945,0.0
