,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Pearson,0.059381959256101756,0.0
1,"GNPS (Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Spearman,-0.06183426156088927,0.0
2,"GNPS (Positives, QTOF)",ECFPFingerprint,Greedy Cosine,Kendall,-0.042236906658794954,0.0
3,"GNPS (Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Pearson,0.055562666236584124,0.0
4,"GNPS (Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Spearman,-0.006458616705853479,0.0
5,"GNPS (Positives, QTOF)",AvalonFingerprint,Greedy Cosine,Kendall,-0.0045026519964763215,0.0
6,"GNPS (Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Pearson,0.07589752434219012,0.0
7,"GNPS (Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Spearman,0.03082817224310788,0.0
8,"GNPS (Positives, QTOF)",LayeredFingerprint,Greedy Cosine,Kendall,0.021236004672206123,0.0
9,"GNPS (Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Pearson,0.07602119418886644,0.0
10,"GNPS (Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Spearman,0.012749128955102678,0.0
11,"GNPS (Positives, QTOF)",RDKitFingerprint,Greedy Cosine,Kendall,0.009508041669159317,0.0
