,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,GNPS (Positives),ECFPFingerprint,MS2DeepScore,Pearson,-0.1919221434977557,0.0
1,GNPS (Positives),ECFPFingerprint,MS2DeepScore,Spearman,-0.19925949072233354,0.0
2,GNPS (Positives),ECFPFingerprint,MS2DeepScore,Kendall,-0.13612841078881457,0.0
3,GNPS (Positives),AvalonFingerprint,MS2DeepScore,Pearson,-0.05610358351996782,0.0
4,GNPS (Positives),AvalonFingerprint,MS2DeepScore,Spearman,-0.07120045237826614,0.0
5,GNPS (Positives),AvalonFingerprint,MS2DeepScore,Kendall,-0.04842599380585063,0.0
6,GNPS (Positives),LayeredFingerprint,MS2DeepScore,Pearson,0.17218922307360413,0.0
7,GNPS (Positives),LayeredFingerprint,MS2DeepScore,Spearman,0.13913156507289215,0.0
8,GNPS (Positives),LayeredFingerprint,MS2DeepScore,Kendall,0.09325031348815459,0.0
9,GNPS (Positives),RDKitFingerprint,MS2DeepScore,Pearson,0.07095093391368663,0.0
10,GNPS (Positives),RDKitFingerprint,MS2DeepScore,Spearman,0.033622310286515654,0.0
11,GNPS (Positives),RDKitFingerprint,MS2DeepScore,Kendall,0.023970435584530665,0.0
