,dataset,fingerprint,spectral_similarity,correlation_method,correlation,p_value
0,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Unweighted MS Entropy,Pearson,0.03724764635646076,0.0
1,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Unweighted MS Entropy,Spearman,0.025028151630010053,0.0
2,"GNPS (LOTUS, Negatives, QTOF)",ECFPFingerprint,Unweighted MS Entropy,Kendall,0.020577464304193,0.0
3,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Unweighted MS Entropy,Pearson,0.024697158743549316,0.0
4,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Unweighted MS Entropy,Spearman,0.019950260808410586,0.0
5,"GNPS (LOTUS, Negatives, QTOF)",AvalonFingerprint,Unweighted MS Entropy,Kendall,0.016308422716611454,0.0
6,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Unweighted MS Entropy,Pearson,0.026701621572877445,0.0
7,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Unweighted MS Entropy,Spearman,0.018300314991471483,0.0
8,"GNPS (LOTUS, Negatives, QTOF)",LayeredFingerprint,Unweighted MS Entropy,Kendall,0.014955220842780552,0.0
9,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Unweighted MS Entropy,Pearson,0.03310223517709022,0.0
10,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Unweighted MS Entropy,Spearman,0.022842852386115334,0.0
11,"GNPS (LOTUS, Negatives, QTOF)",RDKitFingerprint,Unweighted MS Entropy,Kendall,0.018659615216941525,0.0
